"id","id_parent","nome","vtype","vlink","id_artist","publishedon","views","likes","dislikes","lastupdate","recentviews","recentlikes","promoted","dead","promotedviews"
"415","0","I am the best","main","j7_lSP8Vc3o","4","2011-06-27","257462145","1952462","74656","2020-05-04 00:44:01","96708","1706","n","n","0"
"416","415","I am the best","dance","fl19JYqW6MI","4","2011-06-30","23915767","215038","4527","2020-05-03 08:10:01","7693","278","n","n","0"
"420","0","Like Monkey ft. Akon","main","quE6Cq4Q2bs","219","2012-07-09","14019165","140499","8150","2020-05-03 08:11:02","1354","27","n","n","0"
"421","0","Like This","main","7EZTUYwjWBs","219","2012-06-02","33172341","197607","9522","2020-05-03 03:36:01","3515","51","n","n","0"
"423","0","Be My Baby","main","3fy4cqWMhyI","219","2011-11-06","46521516","232535","15458","2020-05-03 02:50:01","10778","120","n","n","0"
"424","0","Nobody (english version)","main","BA7fdSkp8ds","219","2009-07-27","88714707","388944","20898","2020-05-03 01:37:02","51343","506","n","n","0"
"425","0","Nobody (Korean version)","main","QZBn1e9pr2Q","219","2008-12-14","15461657","155274","3389","2020-05-03 01:57:02","39321","1276","n","n","0"
"429","421","Like This","dance","E38Cdod47Zc","219","2012-06-05","10989998","65141","1252","2020-05-03 08:11:02","1069","18","n","n","0"
"431","420","Like Money","dance","4wzRRTXSGHo","219","2012-09-04","8338527","54106","1111","2020-05-03 08:12:01","903","10","n","n","0"
"432","0","Dream Girl","main","vhxjEXDAy6s","172","2013-02-19","22493092","243932","4725","2020-05-03 08:19:01","2739","42","n","n","0"
"433","0","Sherlock","main","8kyG5tTZ1iE","172","2012-03-22","39761356","382163","9018","2020-05-03 03:10:02","3976","84","n","n","0"
"434","433","Sherlock","dance","e0HYZxIzj8s","172","2012-03-22","8938240","92573","941","2020-05-03 08:12:02","1609","35","n","n","0"
"435","433","Sherlock","alternate","N8VRaGe3Cqs","172","2012-03-25","12293376","145156","1865","2020-05-03 08:12:02","6642","143","n","n","0"
"436","432","Dream Girl","duplicate","EzNaAY2yn6g","172","2013-02-19","3947705","63862","1175","2020-05-03 08:13:01","162","5","n","n","0"
"437","0","Everybody","main","hKbNV-4b_g8","172","2013-10-10","42087944","443668","10321","2020-05-03 03:02:02","6897","144","n","n","0"
"438","437","Everybody","dance","GUf7hbpmFLg","172","2013-10-21","13521393","184400","2281","2020-05-03 08:13:01","1920","36","n","n","0"
"439","0","Danger","main","UF8m2JIDjKU","198","2014-08-15","28030923","393893","8656","2020-05-03 04:14:02","7995","159","n","n","0"
"440","439","Danger","dance","CGvWxSVm9QE","198","2014-09-01","8544295","129540","1188","2020-05-03 08:13:01","2235","49","n","n","0"
"441","0","Crazy (Guilty Pleasure)","main","6yIDkbbdOoE","109","2015-01-08","9858653","224544","3667","2020-05-03 08:14:01","1571","45","n","n","0"
"451","0","Trouble Maker","main","s-zRAQmKUkI","205","2011-11-30","97982652","663078","21043","2020-05-03 23:00:29","17505","300","n","n","0"
"454","0","Now","main","6pw972Kl3L0","205","2013-10-27","47562927","410409","22433","2020-05-03 02:48:02","12927","196","n","n","0"
"455","454","Now","dance","LNHN8nysr1Y","205","2013-11-18","12184692","117313","1696","2020-05-03 08:14:01","3918","54","n","n","0"
"458","454","Now","duplicate","rmbvqYvpKXo","205","2013-11-03","10539326","150554","5197","2020-05-03 20:46:02","2518","66","n","n","0"
"460","0","Good Luck","main","Hs8QGv2VqJA","26","2014-06-15","39056943","331867","6207","2020-05-03 03:11:02","5652","53","n","n","0"
"461","0","Shadow","main","7Y3ZRYQl4Qo","26","2013-07-18","29296558","218005","4641","2020-05-03 03:54:02","4089","38","n","n","0"
"462","0","Beautiful Night","main","ckIGhwQtd-c","26","2012-07-21","51949786","368750","10008","2020-05-03 02:41:02","8263","110","n","n","0"
"463","0","Beautiful","main","Ur7mtOA1ST4","26","2010-11-15","34702250","205715","4858","2020-05-03 03:28:02","4048","67","n","n","0"
"464","0","Breath","main","HTbC1UsBtek","26","2010-09-29","30856739","158644","3627","2020-05-03 03:46:01","3889","29","n","n","0"
"465","0","Shock","main","JXxGo1MvNls","26","2010-07-26","33191882","182373","3842","2020-05-03 03:35:02","5749","54","n","n","0"
"466","0","Bad Girl","main","fA_rXpyF67s","26","2010-07-15","23906662","129923","3029","2020-05-03 10:05:02","2195","23","n","n","0"
"469","0","LUV","main","8dVjSvLzD1I","18","2014-11-23","62913079","320005","11283","2020-05-03 02:28:02","17540","143","n","n","0"
"470","0","Mr.Chu","main","K5H-GvnNz2Y","18","2014-03-30","67271580","364656","13128","2020-05-03 02:22:02","28260","296","n","n","0"
"472","499","NoNoNo","duplicate","n3XJQtJWKJM","18","2013-07-04","17549403","108624","4496","2020-05-03 20:49:02","608","20","n","n","0"
"474","470","Mr.Chu","dance","3ufOKeatF5g","18","2014-05-28","10369323","61192","1666","2020-05-03 20:53:01","2585","33","n","n","0"
"475","470","Mr.Chu","duplicate","fS9xABgSk_g","18","2014-03-30","19828658","165796","5126","2020-05-03 20:55:02","4830","100","n","n","0"
"476","0","Number Nine","main","Qk52ypnGs68","193","2013-10-09","66179722","380896","17258","2020-05-03 02:23:02","26665","244","n","n","0"
"477","476","Number Nine","alternate","rXROouXOzzo","193","2013-10-16","1102255","14688","558","2020-05-03 08:15:01","147","0","n","n","0"
"482","483","Sexy Love","duplicate","vb___tTA1po","193","2012-09-02","9669935","100186","8365","2020-05-03 08:15:01","2575","47","n","n","0"
"483","0","Sexy Love","main","ShVRP09NCO4","193","2012-09-02","59386063","293121","39599","2020-05-03 02:32:30","28411","170","n","n","0"
"486","483","Sexy Love","alternate","mjknp1nWGjY","193","2012-09-05","1981391","22375","4388","2020-05-03 08:15:01","111","1","n","n","0"
"487","0","Miniskirt","main","q6f-LLM1H6U","16","2014-01-15","80172698","359100","17441","2020-05-03 02:15:02","27302","272","n","n","0"
"488","0","Like a Cat","main","qEYOyZVWlzs","16","2014-11-10","54295107","341357","12609","2020-05-03 02:39:01","7628","122","n","n","0"
"489","0","Short Hair","main","N5wzkQvzp4c","16","2014-06-18","37179139","155211","7210","2020-05-03 03:19:01","6323","78","n","n","0"
"490","487","Miniskirt","dance","56hGcCt0NuU","16","2014-01-15","12642175","66637","1776","2020-05-03 08:16:01","4820","59","n","n","0"
"492","487","Miniskirt","dance","8CP9CxY7d3E","16","2014-01-15","5479801","30463","763","2020-05-03 08:17:01","1465","14","n","n","0"
"495","488","Like a Cat","dance","sYmuYf73UzQ","16","2014-11-22","5570827","63874","1355","2020-05-03 08:17:01","445","6","n","n","0"
"496","488","Like a Cat","dance","srK7Vj5p9Tg","16","2014-11-20","23368546","129243","4043","2020-05-03 08:18:01","2437","59","n","n","0"
"501","0","Black & White","main","ntkLP26htZA","69","2011-01-17","14903156","77841","1896","2020-05-03 08:18:01","2819","16","n","n","0"
"503","0","Flash Back","main","t0IKUhydr_8","11","2012-06-19","21155026","128284","4818","2020-05-03 08:20:01","3581","40","n","n","0"
"504","503","Flash Back","dance","IPsoes0eoU0","11","2012-06-29","9688587","48422","853","2020-05-03 08:19:01","953","9","n","n","0"
"505","0","Overdose","main","MjXHE2foamc","64","2014-05-06","27484464","445093","9235","2020-05-03 05:38:01","7112","204","n","n","0"
"506","0","Overdose","main","TI0DGvqKZTI","373","2014-05-06","211505554","2147623","67340","2020-05-04 00:47:02","46756","769","n","n","0"
"507","0","Miracles in December","main","yVLxRXoLaas","63","2013-12-04","51147646","723322","11625","2020-05-03 02:42:02","11047","278","n","n","0"
"508","0","Growl","main","I3dezFzsNss","61","2013-07-31","225954630","2124344","60371","2020-05-04 00:47:02","66592","1045","n","n","0"
"513","508","Growl","dance","tiV4yyZF4mc","61","2013-08-12","38768603","420192","6768","2020-05-03 03:12:01","9436","241","n","n","0"
"515","508","Growl","alternate","AUs-hBjU9w8","61","2013-08-20","38405788","506155","10209","2020-05-03 03:14:02","5934","293","n","n","0"
"517","0","Wolf","main","gAal8xHfV0c","61","2013-05-30","139310807","1487603","49956","2020-05-04 00:59:01","26512","624","n","n","0"
"521","0","What is Love","main","t6fPzVNIEB0","373","2012-01-29","36067054","473646","12618","2020-05-03 03:23:02","6778","189","n","n","0"
"522","0","History","main","vdejiaoEhFc","373","2012-03-08","82847241","739531","19562","2020-05-03 02:12:02","12816","264","n","n","0"
"523","522","History","dance","sPPGu5tnmtw","373","2012-03-13","23645942","226015","3927","2020-05-03 08:19:01","6985","208","n","n","0"
"524","0","Mama","main","KH6ZwnqZ7Wo","373","2012-04-07","83306238","1060371","34241","2020-05-03 02:12:02","29850","763","n","n","0"
"528","0","Fiction","main","ZAzWT8mRoR0","26","2011-05-16","88005208","547151","11009","2020-05-03 02:08:02","33801","273","n","n","0"
"533","534","I Need a Girl","duplicate","nWq4evFjYrU","199","2010-07-09","6628105","68120","1190","2020-05-03 08:21:01","7323","64","n","n","0"
"534","0","I Need a Girl","main","BuuiBjL09KY","199","2010-07-09","63946267","231767","6155","2020-05-03 02:26:03","4547","62","n","n","0"
"535","0","Lucifer","main","Dww9UjJ4Dt8","172","2010-07-19","110184173","733811","20615","2020-05-03 02:03:01","23378","368","n","n","0"
"536","535","Lucifer","dance","ovztfpWPo5M","172","2010-08-03","24302384","189874","2379","2020-05-03 10:04:01","4023","89","n","n","0"
"539","0","Every Night","main","SVgkNW2cENQ","60","2012-10-03","43164393","265597","8267","2020-05-03 03:00:01","9318","95","n","n","0"
"541","0","UP&DOWN","main","hfXZ6ydgZyo","60","2014-08-26","102469610","842601","31172","2020-05-03 02:05:02","25974","468","n","n","0"
"542","0","Bloom","main","K64mb5KUhhs","70","2012-10-04","16347593","93577","5892","2020-05-03 08:22:01","3721","39","n","n","0"
"547","0","Lipstick","main","0Z9R57maGvc","153","2012-09-11","17231515","112647","4589","2020-05-03 20:57:01","3492","40","n","n","0"
"551","0","Bad Girl, Good Girl","main","8TeeJvcBdLA","142","2010-06-30","65338131","460335","11814","2020-05-03 01:50:02","43212","554","n","n","0"
"552","0","Hush","main","dp0F18FFCTE","142","2013-11-05","55204727","443733","11304","2020-05-03 02:37:01","22162","302","n","n","0"
"553","0","I don't need a man","main","EkSOOiMDGiY","142","2012-10-14","45671626","352766","9679","2020-05-03 02:52:30","14783","275","n","n","0"
"554","0","Good-bye Baby","main","EYKO1za5mX0","142","2011-07-17","46509327","261512","8676","2020-05-03 02:50:01","20452","261","n","n","0"
"555","0","Breath","main","wTnwjlDhAY4","142","2010-09-26","38254147","188574","8287","2020-05-03 03:15:02","6351","66","n","n","0"
"556","0","Touch","main","aF8Fst_zonU","142","2012-02-19","20177720","126659","4644","2020-05-03 04:38:02","7727","142","n","n","0"
"562","0","Lovey-Dovey","main","_sa1GWrN6eQ","193","2012-01-01","13284002","74952","3073","2020-05-03 20:58:02","1770","23","n","n","0"
"563","562","Lovey-Dovey","alternate","CJ0djllyqwY","193","2012-01-11","37608415","183042","6963","2020-05-03 01:54:01","41198","145","n","n","0"
"567","562","Lovey-Dovey","alternate","whL-2sa708A","193","2012-01-17","4713713","26309","1005","2020-05-03 21:05:02","260","3","n","n","0"
"568","0","Go Crazy!","main","uwD51VS0Uko","5","2014-09-09","30799010","349189","7977","2020-05-03 03:47:02","6222","107","n","n","0"
"569","0","A.D.T.O.Y.","main","AFnV7Y6iwrA","5","2013-05-11","27209623","252401","4391","2020-05-03 05:40:01","7886","105","n","n","0"
"570","0","Hands Up","main","KgrB2KBZws4","5","2011-06-20","63119053","437045","12683","2020-05-03 02:28:02","16675","237","n","n","0"
"571","568","Go Crazy!","dance","ZFbXInOWXDQ","5","2014-09-25","8778318","140575","1219","2020-05-03 08:20:01","2135","71","n","n","0"
"573","568","Go Crazy!","alternate","_Jgln2RmY-k","5","2014-09-14","1940971","53286","561","2020-05-03 08:23:02","147","8","n","n","0"
"574","0","I'll Be Back","main","jMdofhj9WKU","5","2010-10-11","30148698","136322","5693","2020-05-03 03:51:01","8650","78","n","n","0"
"575","0","Again & Again","main","cUgReo37ECw","5","2009-04-15","23543638","120664","2740","2020-05-03 08:21:01","8433","107","n","n","0"
"576","569","A.D.T.O.Y.","dance","CrMYNX30l4s","5","2013-05-20","7559934","79671","796","2020-05-03 08:24:02","1824","39","n","n","0"
"577","0","Just One Day","main","DTcKkcyS410","40","2014-04-06","137949920","1908727","23032","2020-05-04 00:59:01","69832","1466","n","n","0"
"578","0","War of Hormone","main","XQmpVHUi-0A","40","2014-10-21","227018452","2775429","48140","2020-05-04 00:46:02","144380","3560","n","n","0"
"579","0","Danger","main","bagj78IQ3l0","40","2014-08-19","144732647","1927626","30464","2020-05-04 00:57:02","69861","1584","n","n","0"
"580","0","N.O.","main","mmgxPLLLyVo","40","2013-09-10","79357867","1262590","16536","2020-05-03 02:16:01","23798","658","n","n","0"
"581","0","Boy in Luv","main","m8MfJg68oCs","40","2014-02-11","331645245","3840316","103919","2020-05-04 00:42:01","78372","2018","n","n","0"
"583","579","Danger","dance","vJwHIpEogEY","40","2014-08-24","36786160","587271","3846","2020-05-03 03:21:02","12142","374","n","n","0"
"584","0","Lollipop","main","zIRW_elc-rY","29","2009-05-15","87728773","518594","16668","2020-05-03 02:09:01","17171","274","n","n","0"
"586","0","We are in love","main","nJ31sMmytHU","194","2011-12-21","56337712","324278","7250","2020-05-03 01:44:01","45915","305","n","n","0"
"588","0","Roly-Poly in Copacabana","main","3Xolk2cFzlo","193","2011-08-02","54796221","230255","10263","2020-05-03 02:38:01","23112","188","n","n","0"
"589","0","Roly Poly","main","afwK0Mv0IsY","193","2011-06-28","20964720","116726","5718","2020-05-03 21:01:01","3370","55","n","n","0"
"590","0","Cold Rain","main","ZT9zbZGB2gE","7","2015-01-25","8270351","110972","3297","2020-05-03 08:22:01","743","9","n","n","0"
"591","0","Crazy","main","1nCLBTmjJBY","7","2015-02-08","132566995","1249672","27133","2020-05-03 01:47:02","44898","729","n","n","0"
"593","0","Drama","main","0meMvE_7i1s","9","2015-01-22","6513986","42554","1166","2020-05-03 20:58:02","1523","13","n","n","0"
"594","593","Drama","dance","j0BgmTJzBgI","9","2015-01-23","2867364","13997","307","2020-05-03 08:25:01","201","3","n","n","0"
"597","0","Wild","main","fwN_Axs7pL4","9","2013-05-08","13287530","84402","2296","2020-05-03 21:07:02","2913","23","n","n","0"
"598","597","Wild","alternate","T6aRKV9wDZU","9","2013-05-14","1601476","9900","246","2020-05-03 08:25:01","161","1","n","n","0"
"599","0","Glue","main","I191r0eLdc4","9","2013-12-03","7385585","44570","1815","2020-05-03 21:11:02","1797","20","n","n","0"
"600","0","Dolls","main","qW6D8rYppwY","9","2013-01-23","7578310","57481","1575","2020-05-03 08:24:02","1773","27","n","n","0"
"601","0","Gun","main","Ndy1J859n5I","9","2013-10-13","5173147","33733","1087","2020-05-03 08:26:02","1243","9","n","n","0"
"603","0","News","main","MC_SKIkZ9PE","9","2012-01-10","4239387","24682","743","2020-05-03 08:25:01","1126","11","n","n","0"
"604","599","Glue","alternate","yZs47U-dYWM","9","2013-12-09","1369636","0","0","2020-05-03 08:27:01","138","0","n","n","0"
"605","0","Confused","main","R1-BTf3_Mys","16","2013-10-09","20443065","90366","3246","2020-05-03 08:26:02","4481","29","n","n","0"
"606","0","MOYA","main","u1vE2mxtCIg","248","2013-07-25","15148659","100797","2939","2020-05-03 08:28:01","1723","26","n","n","0"
"607","0","Elvis","main","e5KOIrBcwj8","16","2012-07-29","8740225","69949","3087","2020-05-03 21:04:01","1337","25","n","n","0"
"610","0","Mystery","main","wv7Yn31Efx0","26","2012-02-14","15181014","100926","1946","2020-05-03 21:06:02","1294","11","n","n","0"
"613","0","Love Again","main","hY8ZPvupO14","142","2010-06-21","8420305","32066","1199","2020-05-03 08:28:01","423","8","n","n","0"
"614","0","Oh! My God","main","04FdisNU3vw","77","2012-04-17","8035859","54317","3242","2020-05-03 08:28:01","632","4","n","n","0"
"615","0","Ticket","main","_aOq_1T8XY0","9","2012-03-07","3809609","28906","978","2020-05-03 08:28:30","822","17","n","n","0"
"616","0","The Shadow","main","8fHERLFv-FU","33","2012-08-17","8862593","80290","1761","2020-05-03 08:29:01","1028","15","n","n","0"
"617","0","Only One","main","PQjovLrnvVo","33","2012-07-21","46205363","323925","8373","2020-05-03 02:51:02","13679","125","n","n","0"
"618","0","Energetic","main","qE05Bv1e_fo","33","2009-07-23","10702954","58229","1604","2020-05-03 08:30:02","1065","17","n","n","0"
"619","0","Disturbance","main","ac4e7PRl_Ec","33","2013-01-27","14946568","111927","4737","2020-05-03 08:29:01","1230","11","n","n","0"
"620","0","Copy&Paste","main","hhBwPj7NpBk","33","2010-09-27","6532032","39610","1060","2020-05-03 08:31:02","694","7","n","n","0"
"621","617","Only One","duplicate","ucJ95RzLHvA","33","2012-07-24","4132939","46013","933","2020-05-03 08:30:02","741","4","n","n","0"
"622","0","Hurricane Venus","main","vz7Gstx5ogk","33","2010-08-08","8856417","59892","1483","2020-05-03 08:30:02","1150","21","n","n","0"
"628","0","Lonely","main","rz8zZs09Rfk","88","2013-11-25","5487627","60060","1254","2020-05-03 21:13:01","649","10","n","n","0"
"629","0","One way love","main","0CbE3SqbOdY","88","2013-11-26","14982131","97450","3199","2020-05-03 21:07:02","3790","17","n","n","0"
"630","0","Let it Go","main","-fADwldePg0","88","2014-02-25","16291832","233346","8594","2020-05-03 21:08:02","1586","13","n","n","0"
"631","0","Don't Touch Me","main","2a5zTTYaNl8","13","2014-09-24","29510838","192311","4109","2020-05-03 03:53:02","6574","64","n","n","0"
"632","0","I will show you","main","MCEcWcIww5k","13","2012-10-15","76381804","544584","11491","2020-05-03 01:47:02","43241","491","n","n","0"
